,full_game_appid,demo_appid,name
6837,2632550,2806070,Legend Of Calvas Demo
6838,2676810,2806080,[POROTO] Demo
6839,2782340,2806210,"Chakana, Gold of the Gods Demo"
6840,2801710,2806330,Vollema Demo
6841,2776500,2806450,Time Treker Demo
6842,2748030,2806510,Knightborn Demo
6843,2735280,2805550,Spring in Summer Demo
6844,2604880,2805570,Panoptia Demo
6845,2538300,2805790,SCP: Contamination Demo
6846,1844130,2806020,Stellar Orphans Demo
6847,2352680,2805280,Colonization Simulator Demo
6848,2457200,2805370,Gradient Flow Demo
6849,2172970,2805400,Lorne Demo
6850,2805480,2805490,Dragon of Steelthorne Demo
6851,2804520,2804530,The Dark Plague : Trials Of Galwefeld Demo
6852,2267360,2804540,Fragmented City Demo
6853,2739850,2804590,Through the Thorns and Curses Demo
6854,1517180,2804690,Mindcop Demo
6855,2493130,2804760,Train Planet Demo
6856,2445160,2804820,Zeta Leporis RTS Demo
6857,2433360,2804010,Warja Demo
6858,2796250,2804120,Beware the Depths Demo
6859,2744130,2804320,Blister Blight Demo
6860,2660330,2804360,登阶-Demo  The Eastern Sacrifice-Demo
6861,2715370,2804380,旧日女修 Demo
6862,2582290,2804420,ネコと会議で和解セヨ Demo
6863,2800940,2803500,SILVER WORLD Demo
6864,2668780,2803620,Peggy's Farm Demo
6865,1947030,2803880,Love In a Bottle Demo
6866,2549240,2803180,Toree Saturn Demo
6867,2794230,2803200,CarprogramVR Demo
6868,2656990,2803220,Mycelium Guardians Demo
6869,2782620,2803270,Rekesh Gaal Demo
6870,2621690,2803410,EVA Demo
6871,2283580,2803440,Voxile Demo
6872,2802210,2803460,Major Bullet Demo
6873,2494270,2802580,Glowpop Demo
6874,2294530,2802610,幻夜图书馆 - Library of Phantom Night Demo
6875,2318870,2802840,Pizza Spy Demo
6876,2355910,2802020,Philotes Trials Demo
6877,2639770,2802030,Bad Guys Good Boys Demo
6878,2786100,2802160,皎月坠落之时 Demo
6879,1135810,2802200,Vault of the Void Demo
6880,2773270,2802220,玩具帝国 Demo
6881,2546310,2802290,Sandtrix
6882,2634510,2802300,The Carrier and Crows Demo 2.0
6883,2757810,2802310,The Jump Guys Demo
6884,2078910,2802360,汉尘：腐草为萤 Demo
6885,2650340,2801520,Genkai: Primal Awakening Demo
6886,2568990,2801610,Champion of Andia Demo
6887,2584650,2801680,Girlfriend from Hell Demo
6888,1602740,2801690,Solaro Demo
6889,2147690,2801730,Dungeon Adventure Gang Demo
6890,2563690,2801760,Bug Heroes: Tower Defense Demo
6891,1829110,2801820,Hogvalord: The Ranch Demo
6892,2773640,2801890,99 Waves Demo
6893,2778530,2801900,Battle Echoes Demo
6894,2492290,2801930,Uncover the Smoking Gun Demo
6895,2751220,2801950,Matching Meadows Demo
6896,2794510,2801000,Metaphysical Abyss Demo
6897,2799360,2801130,iZolated Demo
6898,2760610,2800650,Unknown Memoirs: Stormy Night Demo
6899,2659500,2800690,The VOREZKOR Hack Demo
6900,1839760,2800750,Cursed Crew Demo
6901,2519860,2800830,Ecosphere - Demo
6902,2088810,2800990,Perfect Tides: Station to Station Demo
6903,2794610,2800010,Massacre At The Mirage Demo
6904,2659480,2800070,Colony Defense Demo
6905,2375290,2799510,Hi Eggplant:The Birth Of Sprites Demo
6906,2382580,2799520,A Game Called Paako Demo
6907,2782630,2799540,风起洛阳 Demo
6908,2642510,2799550,Weird mister Bogot Demo
6909,1264670,2799630,紫塞秋风 新修版Demo
6910,2177010,2799650,Reclaimers Demo
6911,2551290,2799680,Hilda and the tower of Lust Demo
6912,2793280,2799710,Who made this art? Human or AI Demo
6913,2782280,2799770,Apocalypse Love Shelter Demo
6914,2746060,2799000,Monster Scout Demo
6915,2738180,2799010,Gangs of the street Demo
6916,2097840,2799060,Co OPERATION: MultiTurn - Demo
6917,1935960,2799080,Drifter's Tales Demo
6918,1948300,2799130,Help Bipboop Demo
6919,2663210,2799150,Lunar City Builder Demo
6920,2799120,2799160,Space Show edition 17 Demo
6921,2645110,2799220,Xenos: Cartoon Creature Catcher Demo
6922,2018440,2799250,Tentacles Party With Nuns Demo
6923,2724020,2799370,Sea and adventure Demo
6924,2310190,2799400,Idle Monsters RPG Demo
6925,2776180,2799450,Doodle Harmony Ghosts Demo
6926,1970450,2798590,沙漠花开试玩版
6927,2377090,2798640,Willow Guard Demo
6928,2532020,2798720,Psycholog Client: Vera Mills
6929,2657300,2798760,Fury Race Demo
6930,2767280,2798890,Up Hike Demo
6931,2798050,2798060,The Tragic Loss of M. Slazak Demo
6932,2573930,2798110,Skolly's Adventure Demo
6933,1987260,2798470,The Nine Tailed Celestial Fox Demo
6934,2749270,2797500,Hunky City Demo
6935,2144580,2797560,Super Bio-Man [DEMO]
6936,2616750,2797610,Witchhammer Demo
6937,2575440,2797800,Machine Fable Demo
6938,2782820,2797840,Sneak Out Demo
6939,2616270,2797920,Deer Hunt Demo
6940,2654690,2797980,Mutants Ate My Carrots Demo
6941,1628640,2797090,SYNTHALGIA: Retro Arcade Racing DEMO
6942,2766600,2797200,Geometry Raid Demo
6943,1704120,2797260,IT Startup: Tech Fodder Demo
6944,2627370,2797270,Rocklings Demo
6945,2693240,2797280,Moratorium: Don’t Beat This Game (Demo)
6946,2587260,2796560,Chill Seekers Demo
6947,2353100,2796700,Ember the Werefox Demo
6948,2471970,2796000,Planetary Life Demo
6949,2737960,2796170,Rise of the Village Hero Demo
6950,2564680,2796200,Power Line Rider Demo
6951,2324900,2795560,SUPERVOID Demo
6952,2777070,2795700,Medieval Questionnaire Demo
6953,2724860,2795890,Zen Garden Demo
6954,2597810,2795960,Afallon Demo
6955,2411530,2795990,Type King Demo
6956,2787360,2795100,Into The Depths Demo
6957,2795160,2795250,Exosky Demo
6958,2685350,2795290,Poor Artifact Maker Demo
6959,2730240,2795350,Block Hunter Demo
6960,2357410,2794580,Cylinder: Puzzles Returned Demo
6961,2706390,2794660,Intergalactic Ecstasy Demo
6962,2581360,2794680,Plebs and Pillagers Demo
6963,2486700,2794790,Travelin' - Across Europe [Demo]
6964,2380600,2794900,Bread or Dead VR Demo
6965,2491700,2794980,Puropu Defense Squad Demo
6966,1912750,2794020,Terra Memoria Demo
6967,1786630,2794210,Droid Escape Demo
6968,2238470,2794290,Grimshire Demo
6969,2763210,2793500,Rogue's Hexagon Demo
6970,2438260,2793720,Tiny Kingdom Demo
6971,1840880,2793960,Freaked Fleapit Demo
6972,2600790,2793060,SAMUZA Demo
6973,2788400,2793140,Endless Loop Demo
6974,2600290,2793160,Dungeon Croaker Demo
6975,2459620,2793340,William and Sly Demo
6976,2648080,2792590,Urban Entrepreneur Demo
6977,2689910,2792700,Rivals' Duel Demo
6978,2516650,2792710,The M/S Cornelia II Incident Demo
6979,2791250,2792780,Hazelwood Station Demo
6980,2611240,2792860,Normal Fishing Demo
6981,2687300,2791990,Aarik And The Ruined Kingdom Demo
6982,2321350,2792120,StormEdge Demo
6983,2625340,2792260,Bane Murrain Demo
6984,2750000,2792340,Microtopia Demo
6985,2736650,2792410,Tiny Connections Demo
6986,2717160,2791810,WebCraft Demo
6987,2790320,2791930,Măgurele Mystery 2 Demo
6988,2755980,2791090,the head well lost Demo
6989,2644230,2791110,Critter Crossfire Demo
6990,2665630,2791130,Piecing It Together Demo
6991,2741000,2791470,MP Demo
6992,2726360,2790510,Twilight Parade: Moonlit Mononoke Demo
6993,2341110,2790620,Narcalid Demo
6994,2643000,2790070,Mirrors of Epiphany Demo
6995,2416880,2790150,Duck Life 9 Demo
6996,2655620,2790170,"Slasher U: An 18+ Horror Movie Dating Sim, Act 1 Demo"
6997,2736720,2790230,Hazard School : Demo
6998,2573170,2790400,United Sects of America Demo
6999,2177660,2790440,Netdreams Sudoku Demo
7000,2445060,2790470,Hirocato - The Delivery Hero (demo)
7001,2789520,2789530,歡迎光臨啾便利 Demo
7002,1988390,2789780,Hard landing: Demo
7003,2666680,2789790,TurnSkull Demo
7004,753540,2789070,The Dream Machine: The Definitive Edition - Demo
7005,2614280,2789330,Fallen Down Demo
7006,2433560,2789360,Meadgard: Beer and Plunder Demo
7007,1480990,2788490,Mother Hub Demo
7008,2783270,2788590,Combasters Demo
7009,2788740,2788800,Phantom Bound Demo
7010,2657240,2788830,Detective: Ritual of the Sea Demo
7011,2521660,2788020,Mendacium Demo
7012,2694200,2788100,Skybase Demo
7013,2558620,2788130,Galvanized Demo
7014,2748670,2788250,In Misery - Episode 1: The Farm Demo
7015,2734150,2787620,Chambers Demo
7016,2601580,2787830,Paradise's Secrets Demo
7017,2692030,2786590,女武神小隊：突破重圍 Demo
7018,2637940,2786690,Used Cars Simulator Demo
7019,1934030,2786110,Virtua Unlimited Project 虚拟无限计划 Demo
7020,2621980,2786210,SD Dungeons Demo
7021,2756970,2786350,Cave Escape Demo
7022,2785600,2785610,Arcana Dimension Demo
7023,2624410,2785660,Singularium Demo
7024,2772940,2785670,Amadeus: A Riddle for Thee ~ Episode 1 ~ Waltz Demo
7025,2762970,2785680,Palhalla Demo
7026,2730370,2785720,BallCore Demo
7027,2318660,2785830,Which Way Up: Galaxy Games Demo
7028,2777210,2785930,Man of Steal (Nymphs) - Demo
7029,2706940,2785130,Fishlets Demo
7030,2783610,2785220,Malignant Survivors Demo
7031,2572400,2785340,"Kingdom, Dungeon, and Hero Demo"
7032,2755120,2785390,Keykeeper Demo
7033,2785330,2785420,6-Sided Stories Demo
7034,2768600,2784530,Fated Retrace:Operation Ascension Demo
7035,2411970,2784690,Bumpy Grumpy Demo
7036,2784550,2784800,Buck Swash and the Idol of Tak'Mahud Demo
7037,1966220,2784820,Pampas & Selene - Demo
7038,2776280,2784070,Goblin Demo
7039,2113200,2784110,1387: MMO Strategy Demo
7040,2783950,2784190,Scrap Metal Heroes Rebuilt: Multiplayer Demo
7041,2666360,2784300,Drop the Dice Demo
7042,2784360,2784370,机械之围Mechanical Siege Demo
7043,2779400,2784450,Intown Nightmares Demo
7044,2737310,2783470,Wartop Demo
7045,2691560,2783540,Dark is the Void Demo
7046,2576320,2783650,Son of the Dragon King Demo
7047,1510710,2783660,dev_hell_demo
7048,2230110,2783750,Fae Farm Demo
7049,2742550,2783790,Funny Football Demo
7050,2566970,2783890,CatCat Save The World Demo
7051,2646480,2783000,One Bear Army Demo
7052,2015960,2783140,Parcel Corps Demo
7053,2577010,2783200,Gravity Cab Demo
7054,2780100,2783320,Brave Hero:Puzzle Dungeon Card Demo
7055,2437870,2783340,Abyssmare Demo
7056,2776630,2783410,Skillwood Demo
7057,2631960,2783430,14 Minesweeper Variants 2 Demo
7058,2782540,2782550,Rogue Citadel Demo
7059,2542850,2782660,1001 Nights Demo
7060,2650830,2782940,Crayon Computer Demo
7061,2777760,2781980,Toastercide Demo
7062,2723000,2782230,Rat Trap : Fuse 'em Demo
7063,2513090,2782350,云玩家:口口 Demo
7064,2645800,2781610,MEDAL WINNERS Demo
7065,2415240,2781690,Leaving DNA Demo
7066,2715700,2781880,Teeny Tiny Town Demo
7067,2622240,2781950,Shadow Strikers Demo
7068,2101350,2780500,BLACK SHEEP TOWN Demo
7069,2380320,2780580,Choice of Life: Wild Islands Demo
7070,2473260,2780620,Claymores of the Lost Kingdom Demo
7071,1415570,2780680,Tell Me Your Story Demo
7072,2476660,2780720,魍魉村 Demo
7073,2501670,2780770,Z Zombies : Battle Royale Demo
7074,2147380,2780820,Silence of the Siren Demo
7075,2769920,2779990,Wizarducks and the Lost Hat Demo
7076,2634000,2780030,Rock A Bye Demo
7077,1823390,2779630,Escape The Mad Empire Demo
7078,2116060,2779750,Epic Auto Towers Demo
7079,2603680,2779840,Mobocratic Union Demo
7080,2682270,2779090,Pight Demo
7081,2768130,2779110,Six Legends - The First Chapters
7082,2779180,2779190,Crystals Demo
7083,2253930,2779250,Kamikaze Lassplanes Demo
7084,1930390,2779270,Paper Kingdom Demo
7085,2748340,2779430,Goblin Cleanup Demo
7086,2633560,2778680,Souls Survivors Demo
7087,2772080,2778810,Crystal Breaker Demo
7088,2562900,2778830,Eden Genesis Demo
7089,2615130,2778870,Cozy Room Decorator Demo
7090,2526070,2778940,Dirt And Flo Demo
7091,2113420,2778330,The Solace Paradox Demo
7092,2607180,2778370,Mecha Blitz Demo
7093,2636790,2778390,Curse of Yggdrasil Demo
7094,2483440,2777830,Shroomtopia Demo
7095,2608100,2777870,Archer Hero Demo
7096,2592060,2777890,Under The Yoke Demo
7097,2761580,2777940,Drealegy Demo
7098,2468100,2777050,Pyrene Demo
7099,1910800,2777060,Impulse Rogue Demo
7100,2775220,2777140,Inside the machine Demo
7101,1955230,2777150,Penny’s Big Breakaway Demo
7102,2678480,2777250,Pixel Fireplace Demo
7103,2700560,2777270,Level Unknown: Backrooms Demo
7104,2321120,2776690,Voice Love on Air Demo
7105,2648990,2776740,Nerd Survivors Demo
7106,2775100,2775950,Ancings: The First Tournament Demo
7107,2429930,2776100,Power Network Tycoon Demo
7108,1567190,2776170,Shores of Plunder Demo
7109,2762370,2776210,Daniel Pintado's Land Of Silence (Demo)
7110,2266890,2776410,BECROWNED Demo
7111,2766400,2775490,Fixer's Tale Demo
7112,2774830,2774960,Seven Lovers In The House
7113,2657360,2775090,Legacy Of Evil Demo
7114,2206860,2775120,The Unforeseen Resurrection - Otome Isekai RPG [Beta Demo]
7115,2769290,2775140,Ringo's Roundup Demo
7116,2774710,2775150,Heroes of the Citadel Demo
7117,2576410,2775190,Disco Samurai Demo
7118,2454420,2775210,Paragon Pioneers 2 Demo
7119,2012320,2775270,Parallel Experiment Demo
7120,1013140,2775330,Outcast - A New Beginning Demo
7121,2630760,2775410,Abyss of Cain Demo
7122,2604030,2774530,Skies Above Demo
7123,2501600,2774550,DICEOMANCER Demo
7124,2131010,2774660,The Land Beneath Us Demo
7125,2622220,2774790,ΔVOID Demo
7126,2640300,2774010,Evolution Survival Demo
7127,2569390,2774140,恶潮 Demo
7128,2319300,2774200,Spiritoké Demo
7129,2733190,2774210,Truncheon Titties Demo
7130,2510160,2774220,Bounce & Roll Demo
7131,1264350,2774340,Echoes of Nocturnal Chords 夜弦之音 Demo
7132,2712630,2774440,One Hour And A Straight Line Demo
7133,2300520,2773810,Infernal Elements Demo
7134,2419240,2773840,Sushi Ben Demo
7135,2758970,2773860,Doppelscape Demo
7136,1309620,2773880,Bears In Space Demo
7137,2463040,2773040,Mildred's Tarot Battle Demo
7138,2763810,2773110,J and the Sewer World Demo
7139,2766580,2773170,ThirdPlace -Kon AND Pon- Demo
7140,2184350,2773210,Guild Saga: Vanished Worlds Demo
7141,2642530,2773260,The Multiverse Trilogy Demo
7142,2760780,2773310,Dating Simulator 2025 Demo
7143,2744390,2773330,The Dawning Clocks of Time Remake Demo
7144,2521470,2773340,Zen With A Pen - Demo
7145,2618990,2773360,Polybius invaders 2 Demo
7146,2482110,2772500,Rogue Mech Demo
7147,2764320,2772800,Kami: Parade of Senses Demo
7148,2673260,2772880,Run x Gun Demo
7149,2193380,2771990,Image Demo
7150,2643930,2772110,Imaginary Friend Asylum Demo
7151,2727660,2772130,GlitchSPANKR Demo
7152,2142380,2771530,Retro Drive: Revamped Demo
7153,1579650,2771570,NULLPTR - Demo
7154,2428310,2771580,Sky Escort Demo
7155,2530810,2771780,Ghost In The Mirror Demo
7156,2610920,2771830,Bombastic Land - DEMO
7157,2655770,2771850,Little Survivors Demo
7158,2649910,2771120,HeyMan Demo
7159,2110630,2771150,Chernobyl Again Demo
7160,2535560,2771170,Sunstone War Demo
7161,2335140,2770480,Machine Armor Zero Demo
7162,2767020,2770530,CIRCLE DEMO
7163,2665030,2769950,Code Has Price Demo
7164,2725240,2770220,FADE^2 Demo
7165,2432260,2769460,Ringleaders Demo
7166,2418680,2769540,Revenguard Demo
7167,2561530,2769720,They Come In Waves Demo
7168,2555760,2769810,Century of Anticipation Demo
7169,2287950,2768930,Escape Room VR: Gone Man Demo
7170,2629630,2769000,AFK Chess - Chess Auto Battler Demo
7171,2768920,2769130,奥术前哨 Demo
7172,2764500,2769170,Magic Cauldron - Dungeons Demo
7173,2769120,2769180,State of Presence Demo
7174,2766260,2769220,Firefrost Demo
7175,2703140,2769400,Whispers of the sands Demo
7176,2095170,2768480,Chains of Acquisition Demo
7177,2766620,2768690,Do A Barrel Roll?? Demo
7178,2712480,2768740,Shikhondo: Youkai Rampage Demo
7179,2498650,2768800,Amp Demo
7180,2729050,2767920,The Legend of Elrian Demo
7181,2561050,2767940,Street Clean TD Demo
7182,2689490,2767980,phantom unit 999 Demo
7183,2216250,2768040,Beta MAX Demo
7184,1288790,2768070,BeachHead Battles Demo
7185,2404000,2768120,Benefitship Demo
7186,1760150,2768250,Realm of the Undead Demo
7187,2768320,2768330,Сила Марка Demo
7188,2622780,2767460,The Wicked Souls Demo
7189,2717620,2767580,Of Love and Eternity Demo
7190,2692800,2767590,I Love You Freddy Demo
7191,2435410,2767600,Trials Of Randoom Demo
7192,2767740,2767750,Werewolves 3: Evolution's End Demo
7193,2767790,2767800,Rockin' Racket Demo
7194,2758000,2767070,名利游戏 Demo
7195,2572360,2767200,InOutPath
7196,2767240,2767250,Nerdtastic Norman & The Soul Fragments Demo
7197,2739930,2767330,Rise Eterna War Demo
7198,2761410,2766510,LUDUS VETITUS Demo
7199,2766290,2766520,Animalistic Worlds Demo
7200,2305420,2766590,The Lithium Moon Incident Demo
7201,1870970,2765980,CASTILLO - SHATTERED MIRRORS Demo
7202,2753100,2766110,Idle Trillionaire Demo
7203,2406180,2766230,Knights Within Demo
7204,2522740,2765530,HoneySun Demo
7205,2576430,2765590,Phrank's Photon Pharm Demo
7206,2487150,2765650,Deconstruction Simulator Demo
7207,2341360,2765730,Capybarista Demo
7208,2764600,2765780,Antishoot Demo
7209,2214000,2765900,Top Racer Collection Demo
7210,1832240,2764970,The Feathered Serpent Demo
7211,1699710,2765190,The Dream Of A Cockspur Demo
7212,2656540,2765230,东方：平野孤鸿 Demo版
7213,2188870,2765290,Hyper Drill Demo
7214,2567590,2764480,はいすくーる☆さばいばる Demo
7215,2764470,2764560,Farmer and Zombie Demo
7216,2633510,2764710,Owl Observatory Demo
7217,1842680,2764730,Wacambria Island Demo
7218,2515520,2764770,Fall Of The Son Demo
7219,2691470,2764810,Lisa Total investigation! Demo
7220,2750770,2764850,Threads of You: Beyond the Bay Demo
7221,2121570,2764890,SCP: Infohazard Teaser Demo
7222,2704100,2764360,小小群雄 Demo
7223,1953430,2764410,Dear My Friend Demo
7224,2698040,2763610,Mall Heist Demo
7225,2746570,2763630,Stargazer's Terraforming Estate Co. Demo
7226,2196840,2763790,Impromptu Trip Demo
7227,1296300,2763840,Queer Quest: All in a Gay's Work Demo
7228,2460940,2762990,Zero Below The Sun Demo
7229,2590700,2763380,Soulbond Demo
7230,2716930,2762460,The Emperor and State Demo
7231,2269000,2762780,The Book: Gunsmith's Battles Echoes Demo
7232,2255600,2761950,Mr.Welder's Pinball Defence Demo
7233,2464950,2762060,The Puzzle Maker: Cebba’s Odyssey Demo
7234,2663670,2762120,Zodiac Revenger Demo
7235,2698680,2762170,Card Fuse Demo
7236,2641340,2762340,Greedy in the Dark Demo
7237,2723220,2761630,BoboInvasion Demo
7238,2701510,2761740,弈剑江湖 Demo
7239,2651050,2761850,Starpuffs Demo
7240,2447750,2761120,Secret Agent No. 6 Demo
7241,2707610,2761200,Desert Kingdoms Demo
7242,2761160,2761230,2007 Demo
7243,2761180,2761330,Dreams of the Void Demo
7244,2591290,2761390,Tabletop Hero Demo
7245,2085000,2760480,SaGa Emerald Beyond Demo
7246,2760640,2760690,Patient No. 26 Demo
7247,2760800,2760810,The Forgotten Villages of Gondomayit 2 - Kost Karangsari Demo
7248,2703060,2760890,Rebellion Against Rebellion Demo
7249,2747220,2760080,Blood Domination Demo
7250,2759840,2760200,Hell Knight Demo
7251,2461080,2759520,Spacetron Demo
7252,2743020,2759620,Melting Passion Demo
7253,2716780,2759690,Total Control Demo
7254,2758910,2758920,Chef's Adventure Demo
7255,2416050,2759090,Cento Demo
7256,2527450,2759180,Nie No Hakoniwa - Dollhouse of Offerings Demo
7257,1992640,2758500,Anime vs Evil: Apocalypse Demo
7258,2537070,2758580,Mushroom Path Demo
7259,1408260,2758620,Hentai vs Evil: Back 4 Waifus Demo
7260,2364790,2758650,Daedalus Demo
7261,2751040,2758690,King of the hill Demo
7262,2757950,2757960,Project Cradle Demo
7263,2607260,2758100,恶魔会社：入职 Demo
7264,2676790,2758120,EXPHYSIA Demo
7265,2680830,2758240,写给妖精的情诗---情诗集(这个免费版本只能浏览情诗集，不能进行游戏）
7266,2661620,2758310,Love in Login Demo
7267,2527710,2757700,TEXNOPLAZM Demo
7268,2700240,2757710,Bloody Ink Demo
7269,2172610,2757730,이별 끝에 만난다면 Demo
7270,2641720,2757760,Summer at the Edge of the Universe Demo
7271,1706740,2757780,Jaws & Claws Demo
7272,1858400,2757860,Squarena Demo
7273,2671720,2756950,Simply Rotate Demo
